BELAWAN	PANTOLOAN	0	[PANTOLOAN]
BELAWAN	PARIGI	0	[PARIGI]
BELAWAN	JAMPEA	0	[JAMPEA]
BELAWAN	SELAYAR	0	[SELAYAR]
BELAWAN	BONERATE	0	[BONERATE]
BELAWAN	MARAPOKOT	0	[MARAPOKOT]
BELAWAN	KOLONODALE	0	[KOLONODALE]
BELAWAN	MANTANGISI	0	[MANTANGISI]
BELAWAN	SABU	0	[SABU]
BELAWAN	BUNGKU	0	[BUNGKU]
BELAWAN	BUNTA	0	[BUNTA]
BELAWAN	LAMERURU	0	[LAMERURU]
BELAWAN	TILAMUTA	0	[TILAMUTA]
BELAWAN	KENDARI	0	[KENDARI]
BELAWAN	PAGIMANA	0	[PAGIMANA]
BELAWAN	NUSANTARA-RAHA	0	[NUSANTARA-RAHA]
BELAWAN	RAHA	0	[RAHA]
BELAWAN	LUWUK	0	[LUWUK]
BELAWAN	BANABUNGI	0	[BANABUNGI]
BELAWAN	PS-WAJO	0	[PS-WAJO]
BELAWAN	LARANTUKA	0	[LARANTUKA]
BELAWAN	TOBILOTA	0	[TOBILOTA]
BELAWAN	ROTE	0	[ROTE]
BELAWAN	LAMAKERA	0	[LAMAKERA]
BELAWAN	LEWOLEBA	0	[LEWOLEBA]
BELAWAN	TENAU-KUPANG	0	[TENAU-KUPANG]
BELAWAN	TENAU	0	[TENAU]
BELAWAN	WANCI	0	[WANCI]
BELAWAN	KALABAHI	0	[KALABAHI]
BELAWAN	BITUNG	0	[BITUNG]
BELAWAN	TAGULANDANG	0	[TAGULANDANG]
BELAWAN	MARORE	0	[MARORE]
BELAWAN	TAHUNA	0	[TAHUNA]
BELAWAN	MIANGAS	0	[MIANGAS]
BELAWAN	MELANGOANE	0	[MELANGOANE]
BELAWAN	NAMROLE	0	[NAMROLE]
BELAWAN	NAMLEA	0	[NAMLEA]
BELAWAN	TERNATE	0	[TERNATE]
BELAWAN	TIDORE	0	[TIDORE]
BELAWAN	AMBON	0	[AMBON]
BELAWAN	MOROTAI	0	[MOROTAI]
BELAWAN	BULI	0	[BULI]
BELAWAN	PULAU-GEBE	0	[PULAU-GEBE]
BELAWAN	GEBE	0	[GEBE]
BELAWAN	SORONG	0	[SORONG]
BELAWAN	SAUMLAKI	0	[SAUMLAKI]
BELAWAN	LARAT	0	[LARAT]
BELAWAN	FAKFAK	0	[FAKFAK]
BELAWAN	KAIMANA	0	[KAIMANA]
BELAWAN	DOBO	0	[DOBO]
BELAWAN	ORENSBARI	0	[ORENSBARI]
BELAWAN	WAREN	0	[WAREN]
BELAWAN	TIMIKA	0	[TIMIKA]
BELAWAN	TEPA	0	[TEPA]
BELAWAN	AGATS	0	[AGATS]
BELAWAN	BOVEN-DIGOEL	0	[BOVEN-DIGOEL]
BELAWAN	JAYAPURA	0	[JAYAPURA]
MENTAWAI	TELUK-BAYUR	0	[TELUK-BAYUR]
